,Unnamed: 0,Product name,rating
4081,4081,Cabernet Sauvignon 2015,Nutri-Score not computed - Unknown nutritional quality
4082,4082,Thick Meatless Wild Mushroom Pasta Sauce,
4083,4083,Tea Temples Lemon&Ginger Caffeine Free,
4084,4084,Milk Chocolate Hobnobs,Nutri-Score D - Poor nutritional quality
4085,4085,Raw Super Sauerkraut Salad,
4086,4086,Almond Oat Bars,Nutri-Score D - Poor nutritional quality
4087,4087,"Sprinkles, Rainbow Nonpareils",Nutri-Score not computed - Unknown nutritional quality
4088,4088,Smoothing Sea Kelp Conditioner,
4089,4089,White Buttermints,Nutri-Score not computed - Unknown nutritional quality
4090,4090,Glaze With Balsamic Vinegar Of Modena,Nutri-Score not computed - Unknown nutritional quality
4091,4091,French Lilac Soy Candle,
4092,4092,Garden Fresh Sweet Onion Salsa,Nutri-Score C - Average nutritional quality
4093,4093,Tortilla Chips,Nutri-Score C - Average nutritional quality
4094,4094,Tender Favorites Salmon & Crab Meat in Sauce Wet Cat Food,
4095,4095,Sweet Tea,Nutri-Score C - Average nutritional quality
4096,4096,Pediatric Fruit Flavor Electrolyte Solution,
4097,4097,Mini Semisoft Gouda Cheeses,Nutri-Score D - Poor nutritional quality
4098,4098,Greek Nonfat Strained Yogurt Blended with Blueberry,
4099,4099,Cappucino with Lowfat Milk & Cocoa Iced Coffee Drink,
4100,4100,Popcorn Crisps Sea Salt,Nutri-Score not computed - Unknown nutritional quality
4101,4101,Green Label Syrah Shiraz,
4102,4102,Whole Grain Seeded Dinner Roll,Nutri-Score A - Very good nutritional quality
4103,4103,Mango Ice Bars,Nutri-Score E - Bad nutritional quality
4104,4104,"Ice Cream, Mint Chip",Nutri-Score D - Poor nutritional quality
4105,4105,Cranberries & Glazed Walnuts,Nutri-Score C - Average nutritional quality
4106,4106,Crunchy Honey Oat Flax Granola & Seed Bars,Nutri-Score D - Poor nutritional quality
4107,4107,Regular Mouth Mason Lids,
4108,4108,Chipotle Mustard,Nutri-Score D - Poor nutritional quality
4109,4109,Lemon Twist Hummus,Nutri-Score not computed - Unknown nutritional quality
4110,4110,Oikos Greek Frozen Yogurt Mint Chocolate Chip,
4111,4111,Double Chocolate Chip Protein Bar,
4112,4112,Flip Sriracha Mango Greek Yogurt,Nutri-Score B - Good nutritional quality
4113,4113,Duck Bacon,Nutri-Score not computed - Unknown nutritional quality
4114,4114,Organic Honey Lemon Manuka Drops,Nutri-Score not computed - Unknown nutritional quality
4115,4115,Mushroom Blend,Nutri-Score A - Very good nutritional quality
4116,4116,Mandarin Soda Pop,
4117,4117,"Laundry Detergent, 40 Loads",
4118,4118,Gluten Free Chocolate Chip Snack'n Go Packs,
4119,4119,Pain Reliever Fever Reducer Extra Strength For Adults Acetaminophen,
4120,4120,Pinquito Beans,Nutri-Score A - Very good nutritional quality
4121,4121,A Trois Silk Red,
4122,4122,Squeeze Mayonnaise Dressing with Olive Oil,
4123,4123,Sleek Shampoo,Nutri-Score not computed - Unknown nutritional quality
4124,4124,Triscuit Original Baked Whole Grain Wheat Crackers,
4125,4125,Wide Noodles,Nutri-Score not computed - Unknown nutritional quality
4126,4126,"Cottage Cheese 2% Milkfat Lowfat,Blueberry Topping",
4127,4127,Rotini Veggie Pasta,Nutri-Score A - Very good nutritional quality
4128,4128,Puffed Corn Cereal,Nutri-Score B - Good nutritional quality
4129,4129,Simply Fruit Blackberry Spread,Nutri-Score not computed - Unknown nutritional quality
4130,4130,Vietnamese Brown Rice Spring Roll Wrappers,Nutri-Score C - Average nutritional quality
4131,4131,Baked Pizzeria Pretzel Snacks,Nutri-Score E - Bad nutritional quality
4132,4132,Butter & Garlic Classic Cut Croutons,Nutri-Score E - Bad nutritional quality
4133,4133,Black Bean Salsa,Nutri-Score not computed - Unknown nutritional quality
4134,4134,"Snacking Cheese, Fresh Mozzarella",Nutri-Score not computed - Unknown nutritional quality
4135,4135,"Cheese Alternative, American Style, Slices",Nutri-Score E - Bad nutritional quality
4136,4136,Cranberry Creme Brulee Kefir Cultured Lowfat Milk Smoothie,Nutri-Score A - Very good nutritional quality
4137,4137,Lavender & Chamomile Hand Soap,Nutri-Score C - Average nutritional quality
4138,4138,Homemade Marinara Sauce,Nutri-Score C - Average nutritional quality
4139,4139,Aromatic Bitters,Nutri-Score not computed - Unknown nutritional quality
4140,4140,Original Bubble Bath,
4141,4141,Outshine Mango Yogurt Bar,
4142,4142,Cook & Serve Vanilla Pudding & Pie Filling,Nutri-Score B - Good nutritional quality
4143,4143,Simply One Women One-Per-Day Multi-Vitamin Tablets,
4144,4144,Old Spice For Men 1 Dandruff Shampoo And Conditioner,
4145,4145,Organic Unsweetened Vanilla Almond Milk,Nutri-Score B - Good nutritional quality
4146,4146,Epic Fruit & Yogurt Filled Pouches,
4147,4147,Sparkling Apple Juice,Nutri-Score D - Poor nutritional quality
4148,4148,Original/Ranch/BBQ/Chile Picante con Limon Variety Pack,
4149,4149,Oregon Raspberry Lowfat Yogurt,
4150,4150,Organic Freeze Dried Bananas,Nutri-Score D - Poor nutritional quality
4151,4151,Mexican Traditional Chipotle Cooking Sauce,Nutri-Score C - Average nutritional quality
4152,4152,Macro Greens Drink Mix,
4153,4153,Organic Coconut Sugar Vanilla,
4154,4154,Souper 6-Pack Shrimp Flavor Ramen Noodle Soup,
4155,4155,Roasted Chickpeas,Nutri-Score D - Poor nutritional quality
4156,4156,"Green Beans, Organic, Cut",Nutri-Score A - Very good nutritional quality
4157,4157,Roasted Garlic,Nutri-Score D - Poor nutritional quality
4158,4158,Velveeta Original Shells & Cheese,Nutri-Score not computed - Unknown nutritional quality
4159,4159,Whole Grain 7 Grain Water Crackers,
4160,4160,Grape Baby Cough Syrup & Mucus Reducer,
4161,4161,Olive Oil Popcorn,Nutri-Score C - Average nutritional quality
4162,4162,Steam Crisp Super Sweet Yellow & White Whole Kernel Corn,
4163,4163,Frozen Desserts 150 Calories Per Pint Strawberry,
4164,4164,Kelp 660 mg Capsules,
4165,4165,Pike Place Roast Medium Keurig Brewed K-Cups,
4166,4166,Mountain Breeze Laundry Detergent,
4167,4167,Natural Hickory Smoked Ham Steak,Nutri-Score not computed - Unknown nutritional quality
4168,4168,The Original Slaw Dressing,Nutri-Score D - Poor nutritional quality
4169,4169,Chop Italian Bistro Bowl,
4170,4170,Mild Chili Beans,Nutri-Score A - Very good nutritional quality
4171,4171,Wild Collection Wolfthorn Scent Men's Invisible Solid Anti-Perspirant & Deodorant,
4172,4172,"Light, Very Vanilla",Nutri-Score B - Good nutritional quality
4173,4173,Organic Coconut Bliss Vanilla Island Ice Cream,
4174,4174,C Batteries,Nutri-Score not computed - Unknown nutritional quality
4175,4175,Orange Chicken,Nutri-Score E - Bad nutritional quality
4176,4176,Veggie Deli Turkey Slices,
4177,4177,Ground Rosemary,Nutri-Score not computed - Unknown nutritional quality
4178,4178,Premium Traditional Homestyle Cream Style Corn,
4179,4179,Pretzel Bread Grilled Chicken with Jalapeno Cheddar Sandwiches,
4180,4180,Original Low Fat Fudge Pops,
4181,4181,Mint Eez-Thru Flossers,
4182,4182,Organic Yo Kids Squeezers,
4183,4183,18-Ounce Classic With Sport Cap Organic Garden,
4184,4184,Tuscan Peasant Soup,Nutri-Score A - Very good nutritional quality
4185,4185,Fat-Free Refried Beans,Nutri-Score not computed - Unknown nutritional quality
4186,4186,Potassium Gluconate 595 mg Caplets,
4187,4187,Gluten and Dairy Free Rice Macaroni and Cheeze,
4188,4188,Tesora Medium Roast,
4189,4189,Tangerine Melon Bubble Bath,
4190,4190,Organic Chicken Bone Broth,Nutri-Score not computed - Unknown nutritional quality
4191,4191,Cinnabon Cream Cheese Icing Cinnamon Rolls,
4192,4192,Traditional Hearty Chicken and Rotini Soup,
4193,4193,Chili Con Carne,Nutri-Score A - Very good nutritional quality
4194,4194,Lean Protein & Fiber Bar Chocolate Almond Brownie,Nutri-Score C - Average nutritional quality
4195,4195,Ice Cream Grand Rocky Road,
4196,4196,Orange Wheat Beer,
4197,4197,Whitening Plus Scope Crest Complete Whitening + Scope Multi-Benefit Minty Fresh Striped Toothpaste 12.4oz Twin Pack  Dentifrice,
4198,4198,Fresh Spring Flowers Fabric Softener,
4199,4199,Comforting Geranium Bubble Bath,
4200,4200,Frozen Sandwich Bags,
4201,4201,Ultra Soft & Strong,Nutri-Score B - Good nutritional quality
4202,4202,Mulberry Berries,Nutri-Score C - Average nutritional quality
4203,4203,Organic Cowgirl Ranch Dressing,Nutri-Score D - Poor nutritional quality
4204,4204,Hot Roasted Habanero Salsa,Nutri-Score C - Average nutritional quality
4205,4205,Light Red Kidney Beans,Nutri-Score A - Very good nutritional quality
4206,4206,Guinness Beer Brats,
4207,4207,Sliced Wheat Bread,Nutri-Score B - Good nutritional quality
4208,4208,Sweet Cream Salted Butter,Nutri-Score E - Bad nutritional quality
4209,4209,Original Worcestershire Sauce,Nutri-Score not computed - Unknown nutritional quality
4210,4210,T-Bonz Porterhouse Flavor Steak-Shaped Dog Treats,
4211,4211,"Deli Slices, Bologna Style",Nutri-Score A - Very good nutritional quality
4212,4212,Original Zero Clean Energy Drink,Nutri-Score not computed - Unknown nutritional quality
4213,4213,Fresh Mozzarella Sliced Cheese,Nutri-Score D - Poor nutritional quality
4214,4214,Ultra Strength,Nutri-Score not computed - Unknown nutritional quality
4215,4215,Reduced Fat Sharp Cheddar Cheese,Nutri-Score D - Poor nutritional quality
4216,4216,Organic Raw Blue Agave Syrup,Nutri-Score not computed - Unknown nutritional quality
4217,4217,Seasoned White Meat Chicken With Pasta and Vegetables in a Parmesan Sauce Grilled Chicken & Vegetables,
4218,4218,Green Tea With A Hint Of Jasmine,
4219,4219,Spring Meadow Scent Laundry Detergent Pods,
4220,4220,Seedless Watermelon,Nutri-Score A - Very good nutritional quality
4221,4221,Seasonal,Nutri-Score not computed - Unknown nutritional quality
4222,4222,Kiwi,Nutri-Score C - Average nutritional quality
4223,4223,Dual-Force Foamer Clog Remover,
4224,4224,Ready to Bake! Chocolate Chip with Hershey's Chocolate Chips Cookies,
4225,4225,Heath Milk Chocolate English Toffee Bar Frozen Dairy Dessert,
4226,4226,Peanut Butter Candy,Nutri-Score E - Bad nutritional quality
4227,4227,Get Relaxed Tea,
4228,4228,Red Meat Medley Dog Food,
4229,4229,Penne Pasta,Nutri-Score A - Very good nutritional quality
4230,4230,Natural Home Care Dish Soap Aloe & Green Tea,
4231,4231,Super Shine Apricot Shampoo,
4232,4232,Cook & Serve Butterscotch Pudding & Pie Filling,Nutri-Score B - Good nutritional quality
4233,4233,Raspberry Chipotle Sauce,Nutri-Score C - Average nutritional quality
4234,4234,Popped Corn Just The Caramel Corn,
4235,4235,Raisin Snail Pastries,
4236,4236,Hot Stuff Potato Chips,Nutri-Score D - Poor nutritional quality
4237,4237,Original Black Tea,Nutri-Score not computed - Unknown nutritional quality
4238,4238,Chocolate Almond Milk,Nutri-Score E - Bad nutritional quality
4239,4239,"Sparkle Gel, Red",Nutri-Score D - Poor nutritional quality
4240,4240,Miso Paste,Nutri-Score D - Poor nutritional quality
4241,4241,Steamers Asparagus Cuts,
4242,4242,Gluten Free Mint Slims Cookies,
4243,4243,Caffeine Free Peppermint Herbal Tea,Nutri-Score not computed - Unknown nutritional quality
4244,4244,Fruit & Nutty Almonds Raisins Cranberries Pecans Granola,Nutri-Score A - Very good nutritional quality
4245,4245,Boneless Herring Fillets Kippered Seafood Snacks,
4246,4246,Maximum Strength Zinc Oxide Diaper Rash Paste,
4247,4247,Organic Nut Butter Buddha Protein Bar,
4248,4248,Bold & Crispy Zesty Twirls,Nutri-Score D - Poor nutritional quality
4249,4249,Home Dishwashing Liquid Green Apple Scent Ultra Concentrated,
4250,4250,White Cookie Icing,Nutri-Score not computed - Unknown nutritional quality
4251,4251,Greek Strawberry Nonfat Yogurt,Nutri-Score A - Very good nutritional quality
4252,4252,Premium Beef Franks,Nutri-Score E - Bad nutritional quality
4253,4253,Golden Echinacea Liquid Herbal Extract,
4254,4254,Maria Cookies,Nutri-Score D - Poor nutritional quality
4255,4255,"Everyday Napkins Design Collection, Printed, 2-Ply",
4256,4256,63% Dark Chocolate Sea Salt & Nibs Bar,
4257,4257,Chicken Fried Beef Steak Meal,Nutri-Score C - Average nutritional quality
4258,4258,Tomato Paste,Nutri-Score B - Good nutritional quality
4259,4259,Wasabi Dijon Fat-Free Dressing,
4260,4260,Black Cherry Gelato,Nutri-Score D - Poor nutritional quality
4261,4261,Everyday Tissues,
4262,4262,"Super Lysine, Cold Sore Treatment",
4263,4263,Hot Thick & Chunky Salsa,Nutri-Score not computed - Unknown nutritional quality
4264,4264,GUM® Crayola Battery-Powered Toothbrush,
4265,4265,Organic White Meat Chicken Pie,
4266,4266,Whey To Go Whey Protein Powder Natural Vanilla,
4267,4267,"Light Bulb, Soft White, 150W",
4268,4268,Angus Roast Beef,Nutri-Score D - Poor nutritional quality
4269,4269,Amazonas Honduras Coffee,
4270,4270,Organic Raspberry Energy Chews,
4271,4271,Cote D'Azur Hand Wash,
4272,4272,Baby Food Stage 2 Pumpkin Banana,
4273,4273,Jalapeno Smoked Sausage,Nutri-Score E - Bad nutritional quality
4274,4274,TheraPearl Hot/Cold,
4275,4275,Gentle Iron 28mg Capsules,
4276,4276,Stye Eye Relief Drops,
4277,4277,"Probiotic, Super 8 Hi-Potency, Vegetarian Capsules",
4278,4278,Clarifying Acne Glycolic + Zinc Towelettes,
4279,4279,Grade A Large Eggs Cage Free Omega 3,Nutri-Score not computed - Unknown nutritional quality
4280,4280,Simply Clean & Sensitive Cool Cotton,
4281,4281,Triple Orange Liqueur,
4282,4282,Three Cheese Ravioli In Egg Pasta,Nutri-Score C - Average nutritional quality
4283,4283,"Miso, Sweet, Light",Nutri-Score not computed - Unknown nutritional quality
4284,4284,Fettuccine  No. 6 Pasta,Nutri-Score A - Very good nutritional quality
4285,4285,First Cleanse 2 Week Program,
4286,4286,Shot Bloks Cran-Razz Energy Chews,
4287,4287,Cucumber Vodka,
4288,4288,Honey Nut Dream Granola,
4289,4289,Cran Raspberry Juice Drink,Nutri-Score not computed - Unknown nutritional quality
4290,4290,"Soft Baked Oat Bars, Organic Banana Carrots",
4291,4291,Golden Battered Fish Fillet With Rice And Cheesy Broccoli,
4292,4292,Eye Makeup Remover Pads With Kiwi Extract No Fragrance Added,
4293,4293,Slow Cooker Chicken & Dumplings Starter,Nutri-Score E - Bad nutritional quality
4294,4294,Natural Artesian Water,Nutri-Score A - Very good nutritional quality
4295,4295,Electric Blue Sparkling Sugar,
4296,4296,Three Cheese Semolina Loaf,Nutri-Score D - Poor nutritional quality
4297,4297,"Spaghetti, Whole Wheat/Whole Grain",
4298,4298,Cheeseburger,Nutri-Score D - Poor nutritional quality
4299,4299,BBQ Recipe Chicken with Bacon Hand-Tossed Style Crust Pizza,
4300,4300,Garlicky Hummus 8oz,
4301,4301,Organic Sunflower Butter Chocolate Macrobar,
4302,4302,Sensitive Wax Strips,
4303,4303,Organic Sweetened Condensed Milk,Nutri-Score E - Bad nutritional quality
4304,4304,Cream Cheese With Chive & Onion,Nutri-Score not computed - Unknown nutritional quality
4305,4305,Organic Uncooked Corn Tortillas,Nutri-Score B - Good nutritional quality
4306,4306,"Yogurt Spread, Mediterranean, Original",Nutri-Score D - Poor nutritional quality
4307,4307,DHA 3-6-9 Blend Udo's Oil,
4308,4308,Kids Peachy Clean Body+Hair Wash,
4309,4309,Spring Water Refill Liquid Hand Soap,
4310,4310,"Sunscreen, Antioxidant Natural, SPF 30, Oil-Free Face Lotion",
4311,4311,Dark Chocolate Caramel Bar,Nutri-Score not computed - Unknown nutritional quality
4312,4312,Large Fresh Fruit Tart,
4313,4313,Coke Zero Diet Soda,Nutri-Score B - Good nutritional quality
4314,4314,The Wall Street Journal Newspaper,
4315,4315,Original Rice Pudding,Nutri-Score B - Good nutritional quality
4316,4316,Soy Ginger Asian Noodles,Nutri-Score C - Average nutritional quality
4317,4317,Chicken Bone Broth,Nutri-Score B - Good nutritional quality
4318,4318,Coconut Lemon Hand Sanitizer Wipes,
4319,4319,Cruisers Size 5 Giant Pack Diapers,
4320,4320,Organic Vegetable Quinoa Soup,Nutri-Score B - Good nutritional quality
4321,4321,"Organic Red Potatoes, Bag",
4322,4322,Snickers Candy Bars,Nutri-Score not computed - Unknown nutritional quality
4323,4323,Variety Pack Apple Pear White Grape 100% Juice,
4324,4324,Duck & Veal Demi Glace,Nutri-Score D - Poor nutritional quality
4325,4325,Fancy Fruit Flavored Slices,
4326,4326,Mini & Meatballs in Tomato Sauce Beef Ravioli,Nutri-Score D - Poor nutritional quality
4327,4327,"Flax Oil, Fresh",Nutri-Score not computed - Unknown nutritional quality
4328,4328,Organic Refried Black Beans,Nutri-Score A - Very good nutritional quality
4329,4329,Italian Five Cheese Shredded Cheese,
4330,4330,Prenatal DHA,Nutri-Score not computed - Unknown nutritional quality
4331,4331,Milk Chocolate Morsels,Nutri-Score E - Bad nutritional quality
4332,4332,Caramel Dark Chocolate Bar,Nutri-Score not computed - Unknown nutritional quality
4333,4333,Toasted Coconut Almond Chip Ice Cream,
4334,4334,Kaiser Sandwich Buns,Nutri-Score C - Average nutritional quality
4335,4335,Quinoa Yogurt Fruit & Nut Granola Bars,
4336,4336,Stir Fry Teriyaki Sauce Marinade,
4337,4337,Draught Beer Keg,
4338,4338,Kava Stress Relief Tea,
4339,4339,Champagne Wine Vinegar,Nutri-Score not computed - Unknown nutritional quality
4340,4340,Tropical Goodness Juice Smoothie,Nutri-Score E - Bad nutritional quality
4341,4341,Wieners,Nutri-Score D - Poor nutritional quality
4342,4342,Gummy Vites Complete,
4343,4343,Cut Crystal Clear Plastic Cups,
4344,4344,Expressions Facial Tissue,
4345,4345,Organic Kiwi Bag,
4346,4346,Organic Light in Sodium Creamy Butternut Squash Soup,
4347,4347,Light Italian Style Meatball Soup,Nutri-Score B - Good nutritional quality
4348,4348,White Wine Vinegar,Nutri-Score not computed - Unknown nutritional quality
4349,4349,Gluten Free Cinnamon Roll Mix,
4350,4350,All Natural Half Lemon Aid & Half Iced Tea,
4351,4351,Flour,Nutri-Score A - Very good nutritional quality
4352,4352,Ultra DigestMore Vegetable Capsules,
4353,4353,Manzanilla Spanish Olives with Pimentos,Nutri-Score not computed - Unknown nutritional quality
4354,4354,Mango Soda,Nutri-Score B - Good nutritional quality
4355,4355,"Cornmeal, Stone Ground",Nutri-Score A - Very good nutritional quality
4356,4356,Sea Salt Garden Veggie Straws,Nutri-Score D - Poor nutritional quality
4357,4357,Organic Kids Clearly Grape,
4358,4358,Original Mineral Salts,
4359,4359,Vantage Choose-A-Size Giant Roll Paper Towels,
4360,4360,Candy Corn,Nutri-Score not computed - Unknown nutritional quality
4361,4361,Bonito del Norte in Olive Oil,Nutri-Score C - Average nutritional quality
